Time,Data receive rate for R04_n1,Data receive rate for R04_n1 v0,Data receive rate for R04_n1 v1,Data receive rate for R04_n1 v2,Data receive rate for R04_n1 v3,Data receive rate for R04_n1 v4,Data receive rate for R04_n1 v5,Data transmit rate for R04_n1,Data transmit rate for R04_n1 v0,Data transmit rate for R04_n1 v1,Data transmit rate for R04_n1 v2,Data transmit rate for R04_n1 v3,Data transmit rate for R04_n1 v4,Data transmit rate for R04_n1 v5,Usage for R04_n1,Usage for R04_n1 v0,Usage for R04_n1 v1,Usage for R04_n1 v2,Usage for R04_n1 v3,Usage for R04_n1 v4,Usage for R04_n1 v5
2022-03-29T02:00:00.000Z,1410,1181,150,45,0,29,1,2158,1212,900,0,0,36,7,3568,2394,1050,45,0,66,9
2022-03-29T04:00:00.000Z,2974,1139,1300,500,0,30,1,1411,877,488,0,0,36,7,4385,2017,1789,500,0,67,9
2022-03-29T06:00:00.000Z,7068,3814,1377,1842,0,30,1,2841,2096,700,0,0,36,8,9909,5911,2077,1842,0,66,9
2022-03-29T08:00:00.000Z,7677,3236,2393,2015,0,30,1,2321,1395,880,0,0,36,8,9999,4632,3273,2015,0,67,9
2022-03-29T10:00:00.000Z,5543,3271,801,1437,0,30,1,2381,1537,799,0,0,36,7,7926,4809,1600,1437,0,67,10
2022-03-29T12:00:00.000Z,9470,4293,3681,1462,0,29,1,2787,1864,878,0,0,36,8,12258,6158,4560,1462,0,67,9
2022-03-29T14:00:00.000Z,4326,3557,171,565,0,30,1,2212,1570,597,0,0,36,7,6539,5127,768,565,0,66,9
2022-03-29T16:00:00.000Z,6023,2832,2921,237,0,29,1,2034,1450,538,0,0,36,7,8057,4283,3459,237,0,66,10
2022-03-29T18:00:00.000Z,2982,2243,501,205,0,30,1,2400,1779,575,0,0,36,8,5383,4023,1077,205,0,67,9
2022-03-29T20:00:00.000Z,1625,990,184,129,0,31,288,1578,956,573,0,0,39,7,3203,1947,757,129,0,71,297
2022-03-29T22:00:00.000Z,2296,738,1263,106,0,30,157,1796,1203,546,0,0,36,7,4092,1941,1810,106,0,66,165
2022-03-30T00:00:00.000Z,1441,686,642,77,0,31,1,1332,830,455,0,0,36,8,2773,1517,1098,77,0,68,9
2022-03-30T02:00:00.000Z,2889,1193,1592,70,0,29,1,2056,1216,795,0,0,36,8,4946,2410,2388,70,0,67,9
2022-03-30T04:00:00.000Z,5217,997,3825,353,0,38,1,1940,874,1020,0,0,37,7,7158,1872,4846,353,0,75,9
2022-03-30T06:00:00.000Z,7213,2880,2635,1660,0,33,1,2478,1688,744,0,0,36,8,9692,4569,3380,1660,0,70,9
2022-03-30T08:00:00.000Z,12981,4684,6565,1698,0,30,1,2957,2091,820,0,0,36,7,15938,6775,7386,1698,0,67,10
2022-03-30T10:00:00.000Z,12147,5055,5111,1947,0,29,1,4968,2091,2831,0,0,36,7,17115,7147,7942,1947,0,66,9
2022-03-30T12:00:00.000Z,9263,3810,3998,1421,0,29,1,2546,1758,742,0,0,36,8,11808,5569,4740,1421,0,66,9
2022-03-30T14:00:00.000Z,3143,1305,1437,368,0,28,1,1732,1071,615,0,0,36,7,4875,2377,2053,368,0,65,9
2022-03-30T16:00:00.000Z,1406,1044,104,224,0,29,1,1620,1006,567,0,0,37,8,3026,2051,672,224,0,66,9
2022-03-30T18:00:00.000Z,2230,1048,939,209,0,30,1,1742,1021,676,0,0,36,8,3973,2069,1615,209,0,67,9
2022-03-30T20:00:00.000Z,4733,960,3271,158,0,30,311,1510,928,534,0,0,39,7,6244,1888,3805,158,0,70,319
2022-03-30T22:00:00.000Z,4140,730,3143,67,0,30,168,2100,1255,800,0,0,36,7,6242,1985,3943,67,0,66,176
2022-03-31T00:00:00.000Z,1817,665,1070,47,0,30,1,1416,834,536,0,0,36,7,3233,1499,1607,47,0,67,9
2022-03-31T02:00:00.000Z,2017,1180,759,43,0,30,1,2121,1262,813,0,0,36,8,4139,2443,1573,43,0,67,9
2022-03-31T04:00:00.000Z,3313,1003,1936,340,0,29,1,1811,897,868,0,0,36,7,5125,1901,2805,340,0,66,9
2022-03-31T06:00:00.000Z,7408,2873,2826,1675,0,30,1,2106,1325,735,0,0,36,8,9515,4199,3561,1675,0,67,9
2022-03-31T08:00:00.000Z,7995,3324,2686,1950,0,30,1,2453,1514,893,0,0,36,8,10449,4838,3580,1950,0,68,9
2022-03-31T10:00:00.000Z,9494,3678,3723,2041,0,47,1,2740,1859,833,0,0,39,7,12234,5538,4556,2041,0,87,9
2022-03-31T12:00:00.000Z,6993,2774,2765,1406,0,45,1,2239,1288,904,0,0,38,7,9233,4063,3669,1406,0,83,9
2022-03-31T14:00:00.000Z,3158,1320,1402,401,0,30,1,1490,829,613,0,0,37,8,4648,2149,2017,401,0,68,9
2022-03-31T16:00:00.000Z,1308,818,169,275,0,41,1,1228,520,636,0,0,63,7,2537,1338,806,275,0,104,9
2022-03-31T18:00:00.000Z,2224,1770,170,251,0,29,1,1463,711,706,0,0,36,8,3687,2482,876,251,0,66,9
2022-03-31T20:00:00.000Z,1750,882,225,191,0,31,418,1209,537,623,0,0,39,7,2960,1420,849,191,0,70,427
2022-03-31T22:00:00.000Z,739,255,382,69,0,29,1,1203,586,571,0,0,36,7,1943,842,954,69,0,66,9
2022-04-01T00:00:00.000Z,999,162,761,42,0,29,1,693,114,534,0,0,36,7,1692,277,1295,42,0,66,9
2022-04-01T02:00:00.000Z,1289,707,507,42,0,29,1,1383,513,826,0,0,36,8,2674,1221,1333,42,0,65,9
2022-04-01T04:00:00.000Z,1611,558,614,405,0,29,1,1127,187,895,0,0,36,7,2738,746,1510,405,0,65,9
2022-04-01T06:00:00.000Z,4882,2484,649,1694,0,50,1,2005,916,1038,0,0,42,7,6887,3400,1688,1694,0,93,9
2022-04-01T08:00:00.000Z,7524,4036,531,2828,0,126,1,3521,1378,2087,0,0,48,7,11046,5414,2618,2828,0,174,9
2022-04-01T10:00:00.000Z,5856,3624,217,1982,0,29,1,3278,1765,1468,0,0,36,8,9136,5389,1686,1982,0,65,9
2022-04-01T12:00:00.000Z,3617,2215,219,1148,0,30,1,1848,1055,745,0,0,39,8,5466,3271,964,1148,0,70,9
2022-04-01T14:00:00.000Z,1362,841,196,290,0,30,1,1147,499,597,0,0,41,7,2510,1341,794,290,0,72,9
2022-04-01T16:00:00.000Z,929,620,92,184,0,29,1,1025,418,561,0,0,36,8,1955,1039,653,184,0,66,9
2022-04-01T18:00:00.000Z,789,568,45,142,0,29,1,1067,392,629,0,0,36,7,1856,960,675,142,0,66,9
2022-04-01T20:00:00.000Z,951,459,130,119,0,30,209,813,268,496,0,0,39,7,1764,729,626,119,0,70,217
2022-04-01T22:00:00.000Z,918,289,284,70,0,30,243,1585,704,835,0,0,36,7,2504,994,1120,70,0,67,251
2022-04-02T00:00:00.000Z,738,200,463,40,0,30,1,628,158,425,0,0,36,8,1367,359,889,40,0,67,9
2022-04-02T02:00:00.000Z,965,718,184,30,0,29,1,1386,580,761,0,0,36,8,2352,1298,945,30,0,66,9
2022-04-02T04:00:00.000Z,4041,207,3749,51,0,30,1,999,226,727,0,0,36,7,5041,434,4477,51,0,66,9
2022-04-02T06:00:00.000Z,1381,481,741,125,0,29,1,1050,508,497,0,0,36,7,2432,990,1239,125,0,65,10
2022-04-02T08:00:00.000Z,1415,377,830,174,0,30,1,705,244,416,0,0,36,8,2121,622,1246,174,0,66,9
2022-04-02T10:00:00.000Z,1255,352,721,148,0,30,1,682,220,417,0,0,36,7,1938,572,1139,148,0,67,9
2022-04-02T12:00:00.000Z,805,344,286,141,0,29,1,640,188,407,0,0,36,7,1446,533,693,141,0,66,9
2022-04-02T14:00:00.000Z,1352,411,762,145,0,30,1,877,325,506,0,0,36,8,2229,737,1268,145,0,66,9
2022-04-02T16:00:00.000Z,1589,410,999,146,0,29,1,815,347,422,0,0,36,7,2405,759,1421,146,0,66,9
2022-04-02T18:00:00.000Z,1502,346,984,138,0,29,1,884,251,588,0,0,36,7,2387,598,1572,138,0,66,9
2022-04-02T20:00:00.000Z,1166,372,288,124,0,30,349,650,190,412,0,0,39,8,1817,562,700,124,0,70,357
2022-04-02T22:00:00.000Z,1100,267,635,87,0,30,78,1054,475,533,0,0,36,7,2155,743,1169,87,0,67,86
2022-04-03T00:00:00.000Z,2530,225,2201,69,0,30,1,615,162,408,0,0,36,7,3147,389,2610,69,0,67,9
2022-04-03T02:00:00.000Z,1125,711,314,66,0,30,1,1622,508,1069,0,0,36,7,2747,1220,1383,66,0,66,9
2022-04-03T04:00:00.000Z,1280,208,961,77,0,30,1,619,147,426,0,0,36,8,1899,356,1387,77,0,67,9
2022-04-03T06:00:00.000Z,1996,244,1606,112,0,29,1,646,126,476,0,0,36,7,2643,371,2082,112,0,66,9
2022-04-03T08:00:00.000Z,2717,841,1698,144,0,30,1,732,239,448,0,0,36,7,3450,1081,2146,144,0,67,9
2022-04-03T10:00:00.000Z,3654,1747,1015,858,0,29,1,798,322,430,0,0,36,8,4453,2070,1446,858,0,66,9
2022-04-03T12:00:00.000Z,2907,2462,245,166,0,29,1,925,430,450,0,0,36,7,3833,2893,695,166,0,66,9
2022-04-03T14:00:00.000Z,2989,2394,389,171,0,29,1,1518,1002,472,0,0,36,7,4508,3397,861,171,0,66,9
2022-04-03T16:00:00.000Z,3260,1835,1213,178,0,29,1,1289,781,463,0,0,36,8,4551,2618,1676,178,0,66,9
2022-04-03T18:00:00.000Z,3267,1474,1562,197,0,29,1,1498,891,562,0,0,36,7,4766,2366,2124,197,0,66,9
2022-04-03T20:00:00.000Z,4945,2829,1562,155,0,30,366,1598,1063,487,0,0,39,7,6544,3893,2050,155,0,70,374
2022-04-03T22:00:00.000Z,4995,2695,2177,89,0,29,1,2053,1102,906,0,0,36,7,7049,3797,3084,89,0,66,9
2022-04-04T00:00:00.000Z,3180,1543,1534,67,0,31,1,997,515,437,0,0,36,8,4178,2058,1971,67,0,68,9
2022-04-04T02:00:00.000Z,1638,752,786,67,0,29,1,1639,533,1061,0,0,36,7,3277,1285,1847,67,0,66,9
2022-04-04T04:00:00.000Z,2912,1816,484,579,0,29,1,1140,588,506,0,0,36,7,4052,2405,991,579,0,66,9
2022-04-04T06:00:00.000Z,5937,3703,207,1992,0,31,1,2093,1465,576,0,0,44,8,8031,5168,783,1992,0,75,9
2022-04-04T08:00:00.000Z,9945,3451,4224,2233,0,33,1,2267,1277,936,0,0,45,7,12213,4729,5160,2233,0,78,10
2022-04-04T10:00:00.000Z,10431,3233,5125,2039,0,31,1,2034,1178,804,0,0,43,7,12466,4411,5929,2039,0,74,9
2022-04-04T12:00:00.000Z,5182,2576,1034,1539,0,30,1,1956,1084,824,0,0,38,8,7140,3661,1859,1539,0,69,9
2022-04-04T14:00:00.000Z,9878,2509,6793,543,0,29,1,1790,1107,637,0,0,36,8,11669,3617,7430,543,0,66,9
2022-04-04T16:00:00.000Z,1590,772,498,286,0,29,1,1141,515,581,0,0,36,7,2732,1288,1079,286,0,66,9
2022-04-04T18:00:00.000Z,1533,604,626,268,0,30,1,979,311,623,0,0,36,7,2512,916,1249,268,0,67,9
2022-04-04T20:00:00.000Z,2025,540,984,201,0,29,266,849,236,564,0,0,39,8,2874,778,1548,201,0,69,274
2022-04-04T22:00:00.000Z,1298,324,619,106,0,29,217,1285,586,653,0,0,36,7,2584,911,1273,106,0,66,226
2022-04-05T00:00:00.000Z,1468,265,1080,88,0,30,1,663,170,447,0,0,36,8,2131,435,1528,88,0,67,9
2022-04-05T02:00:00.000Z,1327,795,405,93,0,30,1,1673,622,1005,0,0,36,7,3001,1419,1410,93,0,66,9
2022-04-05T04:00:00.000Z,2113,963,499,618,0,29,1,1016,484,487,0,0,36,8,3129,1447,986,618,0,65,9
2022-04-05T06:00:00.000Z,5667,2496,1454,1685,0,29,1,1499,750,704,0,0,36,7,7167,3247,2158,1685,0,65,10
2022-04-05T08:00:00.000Z,6391,3921,561,1877,0,28,1,2251,1364,841,0,0,36,7,8643,5286,1402,1877,0,65,9
2022-04-05T10:00:00.000Z,7093,3504,1545,2009,0,29,1,2458,1672,740,0,0,36,8,9551,5177,2287,2009,0,66,9
2022-04-05T12:00:00.000Z,7480,4598,1019,1828,0,30,1,2542,1766,731,0,0,36,8,10023,6365,1751,1828,0,67,9
2022-04-05T14:00:00.000Z,4012,2911,632,434,0,30,1,1794,1262,487,0,0,36,7,5807,4174,1120,434,0,67,9
2022-04-05T16:00:00.000Z,1613,661,647,272,0,29,1,980,350,584,0,0,36,8,2595,1013,1232,272,0,66,9
2022-04-05T18:00:00.000Z,1669,802,333,501,0,30,1,920,280,596,0,0,36,7,2590,1082,929,501,0,67,9
2022-04-05T20:00:00.000Z,1362,495,449,182,0,30,203,862,221,592,0,0,39,7,2225,717,1042,182,0,70,212
2022-04-05T22:00:00.000Z,1746,287,1152,92,0,30,181,1174,552,576,0,0,36,8,2920,840,1729,92,0,67,189
2022-04-06T00:00:00.000Z,1586,249,1132,66,0,30,107,750,191,514,0,0,36,7,2338,440,1647,66,0,66,115
2022-04-06T02:00:00.000Z,863,619,137,73,0,29,1,1426,458,922,0,0,36,7,2289,1078,1060,73,0,66,9
2022-04-06T04:00:00.000Z,2019,1007,393,585,0,29,1,1034,463,525,0,0,36,8,3053,1471,919,585,0,66,9
2022-04-06T06:00:00.000Z,5894,2715,1738,1407,0,30,1,2215,1466,703,0,0,36,7,8110,4183,2441,1407,0,67,9
2022-04-06T08:00:00.000Z,5271,3194,67,1977,0,30,1,2078,1280,753,0,0,36,7,7350,4474,820,1977,0,67,9
2022-04-06T10:00:00.000Z,8479,3001,3516,1928,0,30,1,2056,1228,783,0,0,36,8,10536,4230,4299,1928,0,67,9
2022-04-06T12:00:00.000Z,3910,2046,488,1342,0,29,1,1344,645,654,0,0,36,7,5255,2692,1142,1342,0,66,10
2022-04-06T14:00:00.000Z,4884,862,3595,393,0,29,1,1061,475,541,0,0,36,7,5945,1337,4137,393,0,66,9
2022-04-06T16:00:00.000Z,970,519,171,245,0,30,1,918,275,598,0,0,36,8,1889,795,770,245,0,67,9
2022-04-06T18:00:00.000Z,1613,799,292,488,0,29,1,936,273,618,0,0,36,7,2549,1072,910,488,0,66,9
2022-04-06T20:00:00.000Z,1621,474,737,190,0,30,186,892,208,635,0,0,39,7,2513,683,1373,190,0,70,194
2022-04-06T22:00:00.000Z,2251,232,1581,90,0,29,317,1194,503,645,0,0,36,7,3446,736,2227,90,0,65,325
2022-04-07T00:00:00.000Z,1413,169,1145,64,0,31,1,580,97,437,0,0,36,7,1994,267,1583,64,0,67,9
2022-04-07T02:00:00.000Z,1169,537,534,64,0,29,1,1313,406,861,0,0,36,7,2482,943,1396,64,0,66,9
2022-04-07T04:00:00.000Z,2232,1113,533,553,0,29,1,1161,493,623,0,0,36,8,3394,1607,1157,553,0,65,9
2022-04-07T06:00:00.000Z,4805,2075,1284,1412,0,30,1,1337,707,585,0,0,36,7,6143,2782,1869,1412,0,67,9
2022-04-07T08:00:00.000Z,7097,3261,1690,2112,0,29,1,2135,1330,760,0,0,36,7,9232,4592,2450,2112,0,66,10
2022-04-07T10:00:00.000Z,7422,2305,3556,1527,0,30,1,1452,745,661,0,0,36,8,8875,3051,4218,1527,0,67,9
2022-04-07T12:00:00.000Z,5250,1819,2269,1128,0,30,1,1281,599,637,0,0,36,8,6532,2418,2906,1128,0,66,9
2022-04-07T14:00:00.000Z,2042,798,827,382,0,30,1,904,349,509,0,0,36,7,2946,1148,1337,382,0,66,9
2022-04-07T16:00:00.000Z,1642,478,913,217,0,30,1,798,257,495,0,0,36,7,2440,736,1408,217,0,67,9
2022-04-07T18:00:00.000Z,1916,609,1054,219,0,29,1,1118,404,669,0,0,36,8,3035,1013,1724,219,0,66,9
2022-04-07T20:00:00.000Z,1518,646,229,384,0,36,219,717,184,481,0,0,43,8,2236,831,712,384,0,79,227
2022-04-07T22:00:00.000Z,1380,258,781,91,0,33,214,1174,536,587,0,0,41,7,2555,795,1369,91,0,75,222
2022-04-08T00:00:00.000Z,580,207,276,59,0,34,1,594,152,393,0,0,39,8,1175,359,670,59,0,73,10
2022-04-08T02:00:00.000Z,1476,712,663,65,0,31,1,1623,523,1053,0,0,37,7,3100,1236,1716,65,0,70,9
2022-04-08T04:00:00.000Z,1866,697,822,312,0,30,1,1091,591,453,0,0,37,7,2957,1289,1275,312,0,68,9
2022-04-08T06:00:00.000Z,5471,2508,1051,1879,0,29,1,1347,628,673,0,0,37,7,6819,3136,1725,1879,0,67,9
2022-04-08T08:00:00.000Z,7042,2958,1981,2071,0,28,1,1535,822,667,0,0,37,7,8578,3780,2649,2071,0,65,9
2022-04-08T10:00:00.000Z,6483,2079,2970,1401,0,27,1,1311,606,660,0,0,36,7,7794,2687,3631,1401,0,64,9
2022-04-08T12:00:00.000Z,6531,2419,2481,1597,0,29,1,1645,914,685,0,0,36,8,8176,3334,3167,1597,0,66,9
2022-04-08T14:00:00.000Z,2182,861,781,506,0,29,1,828,288,495,0,0,36,8,3010,1150,1276,506,0,66,9
2022-04-08T16:00:00.000Z,1061,409,448,170,0,29,1,801,267,489,0,0,36,7,1862,677,938,170,0,66,9
2022-04-08T18:00:00.000Z,977,342,453,148,0,29,1,915,166,703,0,0,36,7,1893,508,1158,148,0,66,9
2022-04-08T20:00:00.000Z,744,327,161,106,0,35,112,597,133,410,0,0,44,8,1341,461,572,106,0,79,120
2022-04-08T22:00:00.000Z,1678,396,893,58,0,32,295,1440,830,562,0,0,39,8,3119,1227,1456,58,0,73,303
2022-04-09T00:00:00.000Z,12241,186,11810,33,0,30,178,731,146,538,0,0,37,7,12973,333,12349,33,0,68,186
2022-04-09T02:00:00.000Z,920,741,111,34,0,29,1,1580,574,960,0,0,36,7,2501,1316,1072,34,0,66,9
2022-04-09T04:00:00.000Z,656,188,386,47,0,30,1,667,180,442,0,0,36,7,1324,369,828,47,0,68,9
2022-04-09T06:00:00.000Z,4420,242,4051,93,0,30,1,688,139,503,0,0,36,8,5109,382,4555,93,0,67,9
2022-04-09T08:00:00.000Z,849,290,384,139,0,31,1,562,143,374,0,0,36,7,1412,434,759,139,0,67,9
2022-04-09T10:00:00.000Z,2458,387,1896,140,0,30,1,1529,1033,449,0,0,36,8,3987,1421,2346,140,0,67,9
2022-04-09T12:00:00.000Z,1293,304,820,135,0,30,1,724,164,515,0,0,36,8,2018,469,1335,135,0,67,9
2022-04-09T14:00:00.000Z,1067,325,573,135,0,30,1,629,195,389,0,0,36,7,1697,521,962,135,0,67,9
2022-04-09T16:00:00.000Z,845,307,362,142,0,29,1,625,156,423,0,0,36,7,1470,463,787,142,0,66,9
2022-04-09T18:00:00.000Z,962,300,489,140,0,29,1,772,141,586,0,0,36,8,1735,441,1076,140,0,66,9
2022-04-09T20:00:00.000Z,817,348,221,123,0,31,89,615,137,429,0,0,41,7,1432,486,650,123,0,72,97
2022-04-09T22:00:00.000Z,1922,165,1331,52,0,29,342,921,414,462,0,0,36,7,2844,580,1794,52,0,65,350
2022-04-10T00:00:00.000Z,652,172,349,38,0,30,59,631,135,451,0,0,36,8,1283,308,801,38,0,66,67
2022-04-10T02:00:00.000Z,923,645,210,34,0,29,1,1496,525,926,0,0,36,7,2419,1170,1136,34,0,66,9
2022-04-10T04:00:00.000Z,669,305,288,43,0,29,1,783,273,465,0,0,36,7,1453,579,754,43,0,66,9
2022-04-10T06:00:00.000Z,534,202,228,69,0,30,1,626,123,458,0,0,36,8,1161,326,687,69,0,66,9
2022-04-10T08:00:00.000Z,1019,252,623,110,0,30,1,598,132,421,0,0,36,8,1618,385,1045,110,0,66,9
2022-04-10T10:00:00.000Z,1484,304,1008,138,0,29,1,651,153,453,0,0,36,7,2136,457,1462,138,0,66,9
2022-04-10T12:00:00.000Z,1747,304,1260,150,0,29,1,702,149,508,0,0,36,8,2450,454,1769,150,0,65,9
2022-04-10T14:00:00.000Z,1556,527,628,368,0,29,1,655,159,450,0,0,36,7,2211,687,1078,368,0,66,9
2022-04-10T16:00:00.000Z,1145,330,626,155,0,29,1,611,179,387,0,0,36,7,1757,510,1014,155,0,66,9
2022-04-10T18:00:00.000Z,980,362,413,171,0,29,1,859,192,622,0,0,36,7,1840,555,1035,171,0,66,9
2022-04-10T20:00:00.000Z,1136,371,352,124,0,36,251,651,161,437,0,0,44,7,1788,533,789,124,0,81,259
2022-04-10T22:00:00.000Z,1663,319,1046,63,0,33,200,1402,669,685,0,0,38,8,3066,990,1731,63,0,71,208
2022-04-11T00:00:00.000Z,1225,210,928,53,0,30,1,700,158,496,0,0,37,7,1926,369,1424,53,0,68,9
2022-04-11T02:00:00.000Z,1211,741,372,63,0,30,1,1552,574,933,0,0,36,8,2763,1316,1305,63,0,67,9
2022-04-11T04:00:00.000Z,2018,789,654,540,0,30,1,842,323,474,0,0,36,8,2861,1113,1129,540,0,67,9
2022-04-11T06:00:00.000Z,4711,2244,909,1524,0,29,1,1465,771,648,0,0,36,8,6176,3016,1558,1524,0,66,9
2022-04-11T08:00:00.000Z,5607,2788,813,1971,0,30,1,1488,779,664,0,0,36,7,7096,3567,1477,1971,0,67,9
2022-04-11T10:00:00.000Z,4877,2413,751,1678,0,30,1,1419,674,698,0,0,38,7,6297,3088,1449,1678,0,69,9
2022-04-11T12:00:00.000Z,5656,2189,1920,1512,0,31,1,1524,678,800,0,0,36,8,7181,2868,2721,1512,0,67,9
2022-04-11T14:00:00.000Z,2353,925,1000,394,0,29,1,1280,645,589,0,0,37,8,3634,1571,1590,394,0,67,9
2022-04-11T16:00:00.000Z,2367,562,1557,213,0,30,1,1011,485,480,0,0,37,7,3379,1048,2037,213,0,68,9
2022-04-11T18:00:00.000Z,1631,671,730,198,0,29,1,1402,720,636,0,0,36,7,3034,1392,1366,198,0,66,9
2022-04-11T20:00:00.000Z,1418,511,623,150,0,29,103,934,343,540,0,0,42,8,2353,854,1164,150,0,72,111
2022-04-11T22:00:00.000Z,1528,303,938,68,0,30,186,1289,711,533,0,0,36,7,2817,1015,1471,68,0,67,194
2022-04-12T00:00:00.000Z,1280,187,887,35,0,30,137,588,155,387,0,0,36,7,1868,343,1274,35,0,67,145
2022-04-12T02:00:00.000Z,1503,747,650,35,0,29,39,1755,634,1075,0,0,36,7,3258,1382,1725,35,0,66,47
2022-04-12T04:00:00.000Z,2040,543,1167,281,0,29,18,916,354,516,0,0,36,8,2956,897,1683,281,0,66,26
2022-04-12T06:00:00.000Z,7414,2935,2140,2305,0,30,1,1286,620,621,0,0,37,7,8701,3555,2761,2305,0,67,10
2022-04-12T08:00:00.000Z,6242,2818,1648,1742,0,29,1,2142,1256,841,0,0,36,7,8384,4075,2489,1742,0,66,9
2022-04-12T10:00:00.000Z,5510,2074,1945,1456,0,29,1,1337,602,689,0,0,36,8,6847,2677,2635,1456,0,66,9
2022-04-12T12:00:00.000Z,4595,2007,1173,1381,0,30,1,1268,588,633,0,0,38,7,5864,2596,1806,1381,0,68,9
2022-04-12T14:00:00.000Z,2359,935,807,583,0,29,1,964,329,587,0,0,39,8,3324,1265,1394,583,0,69,9
2022-04-12T16:00:00.000Z,1698,940,55,669,0,29,1,816,319,452,0,0,36,8,2514,1260,508,669,0,65,9
2022-04-12T18:00:00.000Z,1336,671,426,205,0,29,1,1367,736,586,0,0,36,7,2703,1408,1012,205,0,66,9
2022-04-12T20:00:00.000Z,1555,626,387,369,0,34,137,716,176,487,0,0,43,7,2272,803,874,369,0,78,145
2022-04-12T22:00:00.000Z,990,209,374,68,0,34,302,1126,483,593,0,0,41,8,2116,692,967,68,0,75,310
2022-04-13T00:00:00.000Z,526,184,143,46,0,32,117,612,147,418,0,0,37,8,1138,332,562,46,0,70,125
2022-04-13T02:00:00.000Z,929,663,192,42,0,28,1,1581,490,1045,0,0,36,7,2511,1153,1237,42,0,65,10
2022-04-13T04:00:00.000Z,1041,634,97,277,0,30,1,2360,1778,537,0,0,36,7,3402,2413,634,277,0,66,10
2022-04-13T06:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
2022-04-13T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
